Academic Journal|1092-3977|New Hibernia Review|University of St. Thomas|Y
Academic Journal|1992-4399|New Horizons (1992-4399)|Greenwich University, Faculty of Social Sciences|Y
Academic Journal|0732-118X|New Ideas in Psychology|Pergamon Press - An Imprint of Elsevier Science|Y
Academic Journal|0976-4747|New Indian Journal of Surgery|Red Flower Publication Pvt Ltd|Y
Magazine|0305-9529|New Internationalist|New Internationalist|
Academic Journal|1144-0546|New Journal of Chemistry|Royal Society of Chemistry|Y
Academic Journal|1367-2630|New Journal of Physics|IOP Publishing|Y
Academic Journal|1095-7960|New Labor Forum (Routledge)|Routledge|Y
Academic Journal|1095-7960|New Labor Forum (Sage Publications Inc.)|Sage Publications|Y
Magazine|0028-6044|New Leader|American Labor Conference on International Affairs|
Academic Journal|0028-6060|New Left Review|New Left Review Ltd.|Y
Academic Journal|0028-6087|New Literary History|Johns Hopkins University Press|Y
Academic Journal|1793-0057|New Mathematics & Natural Computation|World Scientific Publishing Company|Y
Academic Journal|1461-4448|New Media & Society|Sage Publications|Y
Academic Journal|0028-6400|New Orleans Review|New Orleans Review|Y
Magazine|0149-4244|New Oxford Review|New Oxford Review|
Academic Journal|0028-646X|New Phytologist|Wiley-Blackwell|Y
Academic Journal|0739-3148|New Political Science|Routledge|Y
Academic Journal|1211-8303|New Presence: The Prague Journal of Central European Affairs|Martin Jan Stransky|Y
Magazine|0028-6583|New Republic|TNR II, LLC|
Academic Journal|1361-4533|New Review of Academic Librarianship|Routledge|Y
Academic Journal|1361-4568|New Review of Hypermedia & Multimedia|Taylor & Francis Ltd|Y
Academic Journal|1361-455X|New Review of Information & Library Research|Routledge|Y
Academic Journal|1471-6313|New Review of Information Behaviour Research|Routledge|Y
Academic Journal|1361-4576|New Review of Information Networking|Routledge|Y
Academic Journal|1468-9944|New Review of Libraries & Lifelong Learning|Routledge|Y
Academic Journal|1931-793X|New School Psychology Bulletin|New School Psychology Bulletin|Y
Magazine|0262-4079|New Scientist|Reed Business Information Limited (New Scientist)|
Academic Journal|0354-818X|New Sound: International Magazine for Music|International Magazine for Music (New Sound)|Y
Magazine|1364-7431|New Statesman|New Statesman Ltd.|
Magazine|0954-2361|New Statesman & Society|New Statesman Ltd.|
Academic Journal|0028-6885|New Testament Studies|Cambridge University Press|Y
Academic Journal|0266-464X|New Theatre Quarterly|Cambridge University Press|Y
Magazine|0896-4297|New Theology Review|Catholic Theological Union|
Academic Journal|0733-9542|New Vico Studies|Philosophy Documentation Center|Y
Magazine|0028-7369|New York|New York Media|
Academic Journal|1076-9803|New York Journal of Mathematics|Electronic Journals Project|Y
Academic Journal|0145-448X|New York Law School Law Review|New York Law School|Y
Magazine|0028-7504|New York Review of Books|New York Review, Inc.|
Magazine|0010-650X|New York State Conservationist|NYS Conservationist|
Magazine|0028-7806|New York Times Book Review|New York Times|
Magazine|0028-7822|New York Times Magazine|New York Times|
Academic Journal|0028-7881|New York University Law Review|New York University School of Law|Y
Magazine|0028-792X|New Yorker|Conde Nast Publications|
Magazine|0114-7676|New Zealand Archivists|New Zealand Society of Archivists|
Academic Journal|0110-0262|New Zealand International Review|New Zealand Institute of International Affairs|Y
Academic Journal|0028-8233|New Zealand Journal of Agricultural Research|Taylor & Francis Ltd|Y
Academic Journal|0028-825X|New Zealand Journal of Botany|Taylor & Francis Ltd|Y
Academic Journal|0114-0671|New Zealand Journal of Crop & Horticultural Science|Taylor & Francis Ltd|Y
Academic Journal|0028-8306|New Zealand Journal of Geology & Geophysics|Taylor & Francis Ltd|Y
Academic Journal|0028-8330|New Zealand Journal of Marine & Freshwater Research|Taylor & Francis Ltd|Y
Academic Journal|1179-4984|New Zealand Journal of Mathematics|New Zealand Journal of Mathematics|Y
Academic Journal|1171-9508|New Zealand Journal of Photography|New Zealand Centre for Photography|Y
Academic Journal|0112-109X|New Zealand Journal of Psychology|New Zealand Psychological Society|Y
Academic Journal|0301-4223|New Zealand Journal of Zoology|Taylor & Francis Ltd|Y
Magazine|0549-0510|New Zealand Mathematics Magazine|Auckland Mathematical Association Incorporated|
Academic Journal|1176-5178|New Zealand Medical Student Journal|New Zealand Medical Student Journal|Y
Academic Journal|0549-0618|New Zealand Universities Law Review|Thomson Reuters (New Zealand)|Y
Magazine|1040-5437|News from Native California|News from Native California|
Academic Journal|0886-1714|News in Physiological Sciences|American Physiological Society|Y
Magazine|0149-0737|News Media & the Law|Reporter's Committee for Freedom of the Press|
Trade Publication|0199-2422|News Photographer|National Press Photographers Association|
Magazine||Newsline|Australian Conservation Foundation|
Academic Journal|0739-5329|Newspaper Research Journal|Newspaper Research Journal|Y
Magazine|1548-8977|NewsQuarterly|American Bar Association|
Magazine|0028-9604|Newsweek|Newsweek LLC|
Magazine||Newsweek Global|Newsweek LLC|
Academic Journal|1941-6121|NEXT|NEXT Journal|Y
Magazine|1544-6999|Next American City|Next American City|
Academic Journal|1462-2203|Nicotine & Tobacco Research|Oxford University Press|Y
Magazine|0028-9817|Nieman Reports|Nieman Reports|
Academic Journal|0300-1652|Nigerian Medical Journal|Medknow Publications & Media Pvt. Ltd.|Y
Academic Journal|1567-8474|NIN: Journal of Gender Studies in Antiquity|Brill Academic Publishers|Y
Academic Journal|1188-9330|Nine: A Journal of Baseball History & Culture|University of Nebraska Press|Y
Academic Journal|0146-7891|Nineteenth Century French Studies|University of Nebraska Press|Y
Academic Journal|0890-5495|Nineteenth-Century Contexts|Routledge|Y
Academic Journal|0891-9356|Nineteenth-Century Literature|University of California Press|Y
Academic Journal||Nitric Oxide|Academic Press|Y
Academic Journal|1305-2381|Nobel Medicus Journal|NOBEL ILAC Sanayii ve Ticaret AS|Y
Academic Journal|0188-9834|N¢esis: Revista de Ciencias Sociales y Humanidades|Revista Noesis|Y
Academic Journal|1463-1741|Noise & Health|Medknow Publications & Media Pvt. Ltd.|Y
Magazine|0029-0974|Noise & Vibration Bulletin|Multi-Science Publishing Co Ltd|
Academic Journal|0950-8163|Noise & Vibration in Industry|Multi-Science Publishing Co Ltd|Y
Magazine|0957-4565|Noise & Vibration Worldwide|Multi-Science Publishing Co Ltd|
Academic Journal|0717-2761|Nomad°as|Universidad de Chile, Facultad de Filosofia y Humanidades|Y
Academic Journal|0822-7942|Nomadic Peoples|White Horse Press|Y
Academic Journal|1567-7125|Non-State Actors & International Law|Martinus Nijhoff|Y
Academic Journal|1058-9759|Nondestructive Testing & Evaluation|Taylor & Francis Ltd|Y
Academic Journal|0362-546X|Nonlinear Analysis|Elsevier Science|Y
Academic Journal|1468-1218|Nonlinear Analysis: Real World Applications|Elsevier Science|Y
Academic Journal|1753-4631|Nonlinear Biomedical Physics|BioMed Central|Y
Academic Journal|1543-0537|Nonlinear Optics, Quantum Optics: Concepts in Modern Optics|Old City Publishing, Inc.|Y
Academic Journal|1536-0059|Nonlinear Oscillations|Springer Science & Business Media B.V.|Y
Academic Journal|1359-8678|Nonlinear Studies|Nonlinear Studies|Y
Academic Journal|0951-7715|Nonlinearity|IOP Publishing|Y
Academic Journal|1540-1421|Nonlinearity in Biology, Toxicology & Medicine|International Dose-Response Society|Y
Academic Journal|0899-7640|Nonprofit & Voluntary Sector Quarterly|Sage Publications|Y
Academic Journal|0803-8740|NORA: Nordic Journal of Women's Studies|Routledge|Y
Academic Journal||Nordic Hydrology|IWA Publishing|Y
Academic Journal|1235-4481|Nordic Journal of African Studies|Nordic Journal of African Studies|Y
Academic Journal|1890-3991|Nordic Journal of Applied Ethics / Etikk i praksis|Akademika Publishing|Y
Academic Journal|0107-055X|Nordic Journal of Botany|Wiley-Blackwell|Y
Academic Journal|0332-5865|Nordic Journal of Linguistics (Cambridge University Press)|Cambridge University Press|Y
Academic Journal|0332-5865|Nordic Journal of Linguistics (Taylor & Francis)|Taylor & Francis Ltd|Y
Academic Journal|0809-8131|Nordic Journal of Music Therapy|Routledge|Y
Academic Journal|0806-6205|Nordic Journal of Philosophical Logic|Taylor & Francis Ltd|Y
Academic Journal|0803-9488|Nordic Journal of Psychiatry|Taylor & Francis Ltd|Y
Academic Journal|0809-7291|Nordic Journal of Religion & Society|Akademika Publishing|Y
Academic Journal|2245-0157|Nordic Journal of Working Life Studies|Nordic Journal of Working Life Studies|Y
Academic Journal|1327-905X|Nordic Notes|Flinders University Adelaide, Centre for Scandinavian Studies|Y
Academic Journal|1101-5179|Nordic Road & Transport Research|Nordic Road & Transport Research|Y
Academic Journal|1404-2487|Nordic Textile Journal|Nordic Textile Journal|Y
Academic Journal|0803-2491|Norsk Epidemiologi|Norwegian Epidemiological Association|Y
Academic Journal|1870-3550|NorteamÇrica: Revista AcadÇmica del CISAN-UNAM|Centro de Investigaciones Sobre America del Norte. UNAM|Y
Magazine|1539-2546|North American Dialogue|Wiley-Blackwell|
Academic Journal|2250-1541|North American Journal of Medical Sciences|North American Journal of Medical Sciences|Y
Academic Journal|1527-7143|North American Journal of Psychology|North American Journal of Psychology|Y
Magazine|0029-2397|North American Review|North American Review|
Academic Journal|0029-2494|North Carolina Historical Review|North Carolina Division of Archives & History|Y
Academic Journal|0029-2745|North Dakota Law Review|University of North Dakota, School of Law|Y
Magazine|1058-3416|North-South: The Magazine of the Americas|University of Miami, Center for Hemispheric Policy|
Academic Journal|1948-5417|Northeastern Geographer|New England-St. Lawrence Valley Geographical Society|Y
Academic Journal|1092-6194|Northeastern Naturalist|Eagle Hill Institute|Y
Academic Journal|0078-172X|Northern History|Maney Publishing|Y
Academic Journal|0306-5278|Northern Scotland|Edinburgh University Press|Y
Academic Journal|1051-1733|Northwestern Naturalist|Society for Northwestern Vertebrate Biology|Y
Academic Journal|0029-3571|Northwestern University Law Review|Northwestern University School of Law|Y
Academic Journal|0029-3652|Norwegian Archaeological Review|Routledge|Y
Academic Journal|0029-1951|Norwegian Journal of Geography|Routledge|Y
Academic Journal|0029-196X|Norwegian Journal of Geology / Norsk Geologisk Forening|Norsk Geologisk Forening|Y
Academic Journal|0027-4380|Notes|Music Library Association Inc.|Y
Academic Journal|0029-3970|Notes & Queries|Oxford University Press|Y
Academic Journal|0029-4586|Nottingham French Studies|Edinburgh University Press|Y
Academic Journal|0255-965X|Notulae Botanicae Horti Agrobotanici Cluj-Napoca|Notulae Botanicae Horti Agrobotanici Cluj-Napoca|Y
Academic Journal|2067-3205|Notulae Scientia Biologicae|Notulae Botanicae Horti Agrobotanici Cluj-Napoca|Y
Academic Journal|0029-4624|Nous|Wiley-Blackwell|Y
Academic Journal|1542-7315|Nova et Vetera (English Edition)|Augustine Institute|Y
Academic Journal|2007-0705|Nova Scientia|Nova Scientia|Y
Academic Journal|0185-3058|Nova Tellus|Instituto de Investigaciones Filologicas - UNAM|Y
Academic Journal|0029-5132|Novel: A Forum on Fiction|Duke University Press|Y
Academic Journal|0101-3300|Novos Estudos|Centro Brasileiro de Analise e Planejamento|Y
Academic Journal|0048-1009|Novum Testamentum|Brill Academic Publishers|Y
Academic Journal|0893-7850|NPQ: New Perspectives Quarterly|Wiley-Blackwell|Y
Academic Journal|1348-3447|NTT Technical Review|NTT Science & Core Technology Laboratory Group|Y
Academic Journal|0090-3752|Nuclear Data Sheets|Academic Press|Y
Academic Journal|0140-4067|Nuclear Energy|Thomas Telford Ltd|Y
Academic Journal|0029-5493|Nuclear Engineering & Design|Elsevier Science|Y
Academic Journal|0029-5515|Nuclear Fusion|IOP Publishing|Y
Academic Journal|1745-2058|Nuclear Future|British Nuclear Energy Society|Y
Academic Journal|0168-9002|Nuclear Instruments & Methods in Physics Research Section A|Elsevier Science|Y
Academic Journal|0168-583X|Nuclear Instruments & Methods in Physics Research Section B|Elsevier Science|Y
Magazine|0304-341X|Nuclear Law Bulletin|Organisation for Economic Cooperation & Development|
Academic Journal|0969-8051|Nuclear Medicine & Biology|Elsevier Science|Y
Academic Journal|1818-331X|Nuclear Physics & Atomic Energy|National Academy of Sciences of Ukraine, Institute for Nuclear Research|Y
Academic Journal|0375-9474|Nuclear Physics A|Elsevier Science|Y
Academic Journal|0550-3213|Nuclear Physics B|Elsevier Science|Y
Academic Journal|0920-5632|Nuclear Physics B  Proceedings Supplement|Elsevier Science|Y
Academic Journal|1061-9127|Nuclear Physics News|Taylor & Francis Ltd|Y
Trade Publication|0892-2055|Nuclear Plant Journal|Presidents & Prime Ministers|
Academic Journal|1478-1336|Nuclear Receptor|BioMed Central|Y
Academic Journal|2159-3337|Nucleic Acid Therapeutics|Mary Ann Liebert, Inc.|Y
Academic Journal|1525-7770|Nucleosides, Nucleotides & Nucleic Acids|Taylor & Francis Ltd|Y
Academic Journal|0864-084X|Nucleus|Editorial Centro de Gestion de la Informacion y Desarrollo de la Energia (CUBAENERGIA)|Y
Academic Journal|1949-1034|Nucleus (1949-1034)|Landes Bioscience|Y
Academic Journal||Nuestro Tiempo|Servicio de Publicaciones de la Universidad de Navarra, S.A.|Y
Academic Journal|0185-0636|Nueva Antropolog°a: Revista de Ciencias Sociales|Nueva Antropologia A.C.|Y
Academic Journal|0029-5973|Numen: International Review for the History of Religions|Brill Academic Publishers|Y
Academic Journal|1017-1398|Numerical Algorithms|Springer Science & Business Media B.V.|Y
Academic Journal|0163-0563|Numerical Functional Analysis & Optimization|Taylor & Francis Ltd|Y
Academic Journal|1040-7782|Numerical Heat Transfer: Part A -- Applications|Taylor & Francis Ltd|Y
Academic Journal|1040-7790|Numerical Heat Transfer: Part B -- Fundamentals|Taylor & Francis Ltd|Y
Academic Journal|1004-8979|Numerical Mathematics: Theory, Methods & Applications|Global Science Press|Y
Academic Journal|0361-1817|Nurse Practitioner|Springhouse Corporation|Y
Academic Journal|1351-5578|Nurse Researcher|RCN Publishing Company|Y
Academic Journal|0360-4039|Nursing|Springhouse Corporation|Y
Academic Journal|1441-0745|Nursing & Health Sciences|Wiley-Blackwell|Y
Academic Journal|2046-2336|Nursing Children & Young People|RCN Publishing Company|Y
Academic Journal|1046-7459|Nursing Diagnosis|Wiley-Blackwell|Y
Academic Journal|0746-1739|Nursing Economic$|Jannetti Publications, Inc.|Y
Academic Journal|1536-5026|Nursing Education Perspectives|National League for Nursing|Y
Academic Journal|0969-7330|Nursing Ethics|Sage Publications, Ltd.|Y
Academic Journal|0029-6473|Nursing Forum|Wiley-Blackwell|Y
Trade Publication|1061-4753|Nursing Homes: Long Term Care Management|Vendome Group LLC|
Academic Journal|1362-1017|Nursing in Critical Care|Wiley-Blackwell|Y
Academic Journal|1320-7881|Nursing Inquiry|Wiley-Blackwell|Y
Academic Journal|0744-6314|Nursing Management|Springhouse Corporation|Y
Academic Journal|1354-5760|Nursing Management - UK|RCN Publishing Company|Y
Academic Journal|1472-0795|Nursing Older People|RCN Publishing Company|Y
Academic Journal|1466-7681|Nursing Philosophy|Wiley-Blackwell|Y
Academic Journal|0029-6562|Nursing Research|Lippincott Williams & Wilkins|Y
Academic Journal|2090-1429|Nursing Research & Practice|Hindawi Publishing Corporation|Y
Academic Journal|0894-3184|Nursing Science Quarterly|Sage Publications|Y
Academic Journal|0029-6570|Nursing Standard|RCN Publishing Company|Y
Academic Journal|2230-522X|Nursing: Research & Reviews|Dove Medical Press Ltd|Y
Trade Publication|1478-6605|Nutraceuticals Now|Johnson-Johnsen Publishing|
Academic Journal|0212-1611|Nutricion Hospitalaria|Sociedad Espanola de Nutricion Parenteral y Enteral|Y
Magazine|1320-9701|Nutridate|Warringal Publications|
Academic Journal|0899-9007|Nutrition|Elsevier Inc.|Y
Academic Journal|0163-5581|Nutrition & Cancer|Taylor & Francis Ltd|Y
Academic Journal|1179-1489|Nutrition & Dietary Supplements|Dove Medical Press Ltd|Y
Academic Journal|1446-6368|Nutrition & Dietetics|Wiley-Blackwell|Y
Academic Journal|0034-6659|Nutrition & Food Science|Emerald Group Publishing Limited|Y
Magazine|1091-2428|Nutrition & Health Forum|Prometheus Books|
Academic Journal|1178-6388|Nutrition & Metabolic Insights|Libertas Academica Ltd.|Y
Academic Journal|1743-7075|Nutrition & Metabolism|BioMed Central|Y
Magazine|0885-7792|Nutrition Action Health Letter|Center for Science in the Public Interest|
Academic Journal|1471-9827|Nutrition Bulletin|Wiley-Blackwell|Y
Academic Journal||Nutrition Clinique et Metabolisme|Elsevier Science|Y
Magazine|0164-7202|Nutrition Health Review: The Consumer's Medical Journal|Vegetus Publications|
Academic Journal|1096-6781|Nutrition in Clinical Care|International Life Sciences Institute|Y
Academic Journal|1475-2891|Nutrition Journal|BioMed Central|Y
Magazine|0369-6464|Nutrition News (03696464)|International Life Sciences Institute|
Academic Journal|0271-5317|Nutrition Research|Elsevier Science|Y
Magazine|0736-0037|Nutrition Research Newsletter|John Wiley & Sons, Inc. / Education|
Academic Journal|0954-4224|Nutrition Research Reviews|Cambridge University Press|Y
Academic Journal|0029-6643|Nutrition Reviews|Wiley-Blackwell|Y
Academic Journal|0029-666X|Nutrition Today|Lippincott Williams & Wilkins|Y
Academic Journal|1028-415X|Nutritional Neuroscience|Maney Publishing|Y
Academic Journal|0085-4417|Nuytsia|Western Australia Herbarium|Y
Academic Journal|1040-0656|NWSA Journal|Johns Hopkins University Press|Y
Magazine||NyckelNotes|American Nyckelharpa Association|
Magazine|0882-228X|OAH Magazine of History|Oxford University Press|
Magazine|1059-1125|OAH Newsletter|Organization of American Historians|
Academic Journal|1657-7558|OASIS - Observatorio de An†lisis de los Sistemas Internacionales|Universidad Externado de Colombia, Centro de Investigaciones y Proyectos Especiales (CIPE)|Y
Magazine|0743-8354|OB/GYN Clinical Alert|AHC Media LLC|
Magazine|1044-1522|Obesity & Health|Decker Publishing|
Academic Journal|1467-7881|Obesity Reviews|Wiley-Blackwell|Y
Academic Journal|1753-495X|Obstetric Medicine (1753-495X)|Sage Publications, Ltd.|Y
Academic Journal|1467-2561|Obstetrician & Gynaecologist|Wiley-Blackwell|Y
Academic Journal|1029-1962|Obstetrics & Gynaecology Forum|In House Publications|Y
Academic Journal|0029-7844|Obstetrics & Gynecology|Lippincott Williams & Wilkins|Y
Academic Journal|1687-9589|Obstetrics & Gynecology International|Hindawi Publishing Corporation|Y
Academic Journal||Occasional Papers on Religion in Eastern Europe|Religion in Eastern Europe|Y
Academic Journal|0029-7917|Occupational Health|Reed Business Information Limited|Y
Magazine|0362-4064|Occupational Health & Safety|1105 Media, Inc.|
Magazine|1082-5339|Occupational Health Management|AHC Media LLC|
Academic Journal|0962-7480|Occupational Medicine|Oxford University Press|Y
Trade Publication|0199-4786|Occupational Outlook Quarterly|Bureau of Labor Statistics|
Academic Journal|0029-7976|Occupational Psychology|British Psychological Society|Y
Academic Journal|0738-0577|Occupational Therapy in Health Care|Taylor & Francis Ltd|Y
Academic Journal|0164-212X|Occupational Therapy in Mental Health|Taylor & Francis Ltd|Y
Academic Journal|0966-7903|Occupational Therapy International|John Wiley & Sons, Inc.|Y
Academic Journal|0090-8320|Ocean Development & International Law|Routledge|Y
Academic Journal|1616-7341|Ocean Dynamics|Springer Science & Business Media B.V.|Y
Academic Journal|0029-8018|Ocean Engineering|Pergamon Press - An Imprint of Elsevier Science|Y
Academic Journal|1463-5003|Ocean Modelling|Elsevier Science|Y
Academic Journal|0029-8077|Oceania|Wiley-Blackwell|Y
Academic Journal|0029-8115|Oceanic Linguistics|University of Hawaii Press|Y
Academic Journal|0399-1784|Oceanologica Acta|Elsevier Science|Y
Academic Journal|1730-413X|Oceanological & Hydrobiological Studies|Springer Science & Business Media B.V.|Y
Magazine|0029-8174|Oceans|Oceans|
Academic Journal|0029-8182|Oceanus|Woods Hole Oceanographic Institution|Y
Academic Journal|1065-075X|OCLC Systems & Services|Emerald Group Publishing Limited|Y
Academic Journal|0162-2870|October|MIT Press|Y
Academic Journal|0927-3948|Ocular Immunology & Inflammation|Taylor & Francis Ltd|Y
Academic Journal|1086-2609|OD Practitioner|Organization Development Network|Y
Academic Journal|1794-1113|ODEON - Observatorio de Econom°a y Operaciones NumÇricas|Universidad Externado de Colombia, Centro de Investigaciones y Proyectos Especiales (CIPE)|Y
Academic Journal|0029-8549|Oecologia|Springer Science & Business Media B.V.|Y
Magazine|0730-3815|Of Counsel|Aspen Publishers Inc.|
Magazine|0030-0071|Off Our Backs|Off Our Backs|
Magazine|1090-0810|Offbeat|Offbeat, Inc.|
Trade Publication|0030-0128|Office|Penton Publishing|
Magazine|0030-0268|Officer|Reserve Officer Association|
Magazine|0736-7317|Officer Review Magazine|Military Order of the World Wars|
Magazine|1536-108X|OG|Rodale Inc.|
Academic Journal|0030-0950|Ohio Journal of Science|Ohio Academy of Science|Y
Magazine|0360-1013|Ohio Review|Ohio Review|
Academic Journal|1046-4344|Ohio State Journal on Dispute Resolution|Ohio State Journal on Dispute Resolution|Y
Academic Journal|0030-1299|Oikos|Wiley-Blackwell|Y
Magazine|0195-3524|Oil Spill Intelligence Report|Aspen Publishers Inc.|
Academic Journal|1982-3878|OKARA: Geografia em Debate|OKARA Geografia em Debate|Y
Academic Journal|0364-9458|Oklahoma City University Law Review|Oklahoma City University, School of Law|Y
Academic Journal|1301-7667|Olba Journal|Zero Prod. Ltd|Y
Magazine|1040-3582|Old-Time Herald|Old-Time Herald|
Academic Journal|1545-4576|Oligonucleotides|Mary Ann Liebert, Inc.|Y
Academic Journal|0974-620X|Oman Journal of Ophthalmology|Medknow Publications & Media Pvt. Ltd.|Y
Academic Journal|2070-5204|Oman Medical Journal|Oman Medical Specialty Board|Y
Academic Journal|0030-2228|Omega: Journal of Death & Dying|Baywood Publishing Company, Inc.|Y
Academic Journal|1536-2310|OMICS: A Journal of Integrative Biology|Mary Ann Liebert, Inc.|Y
Magazine|0149-8711|Omni|General Media International, Inc.|
Academic Journal|1300-3003|OMUIFD: Ondokuz Mayis University Review of the Faculty of Divinity|Ondokuz Mayis University, Review of the Faculty of Divinity|Y
Magazine|1533-4090|ON Magazine|Time Inc.|
Academic Journal|1074-8121|On the Horizon|Emerald Group Publishing Limited|Y
Academic Journal|0950-9232|Oncogene|Nature Publishing Group|Y
Academic Journal|1292-3818|Oncologie|Springer Science & Business Media B.V.|Y
Academic Journal|0030-2414|Oncology|Karger AG|Y
Academic Journal|2052-3815|Oncology & Hematology Review|Touch Briefings|Y
Academic Journal|1705-2394|Oncology Exchange|Parkhurst Publications|Y
Academic Journal|1792-1074|Oncology Letters|Spandidos Publications UK Ltd|Y
Academic Journal|0190-535X|Oncology Nursing Forum|Oncology Nursing Society|Y
Academic Journal|2253-1572|Oncolytic Virotherapy|Dove Medical Press Ltd|Y
Academic Journal|1178-6930|OncoTargets & Therapy|Dove Medical Press Ltd|Y
Academic Journal|0030-252X|One in Christ|Monastery of Christ our Saviour|Y
Magazine||Onearth|Natural Resources Defense Council|
Trade Publication|0146-5422|Online|Information Today Inc.|
Magazine|1546-2625|Online Classroom|Magna Publications Inc.|
Academic Journal|1468-4527|Online Information Review|Emerald Group Publishing Limited|Y
Academic Journal|1551-4218|Online Journal of Health Ethics|Online Journal of Health Ethics LLC|Y
Academic Journal|1091-3734|Online Journal of Issues in Nursing|American Nurses Association|Y
Academic Journal|2250-0359|Online Journal of Otolaryngology|Online Journal of Otolaryngology|Y
Academic Journal|1936-0487|Online Journal of Rural Research & Policy|Online Journal of Rural Research & Policy|Y
Academic Journal|1542-0639|Online Journal of Space Communication|Ohio University on behalf of Online Journal of Space Communication|Y
Magazine|0737-7770|Online Libraries & Microcomputers|Information Intelligence Inc.|
Trade Publication|2324-9684|Online Searcher|Information Today Inc.|
Academic Journal|0717-1285|Onom†zein|Revista Onomazein|Y
Academic Journal|1935-1623|ONS Connect|Oncology Nursing Society|Y
Academic Journal|0890-5215|ONS News|Oncology Nursing Society|Y
Academic Journal|0078-4672|Ontario Archaeology|Ontario Archaeological Society|Y
Academic Journal|1753-0229|OPEC Energy Review|Wiley-Blackwell|Y
Academic Journal|0277-0180|OPEC Review: Energy Economics & Related Issues|Wiley-Blackwell|Y
Academic Journal|1179-2779|Open Access Animal Physiology|Dove Medical Press Ltd|Y
Academic Journal|1179-1500|Open Access Emergency Medicine|Dove Medical Press Ltd|Y
Academic Journal|1179-2787|Open Access Insect Physiology|Dove Medical Press Ltd|Y
Academic Journal|1179-1519|Open Access Journal of Clinical Trials|Dove Medical Press Ltd|Y
Academic Journal|1179-1527|Open Access Journal of Contraception|Dove Medical Press Ltd|Y
Academic Journal|2230-3251|Open Access Medical Statistics|Dove Medical Press Ltd|Y
Academic Journal|1179-156X|Open Access Rheumatology: Research & Reviews|Dove Medical Press Ltd|Y
Academic Journal|1178-7082|Open Access Surgery|Dove Medical Press Ltd|Y
Academic Journal|0268-0513|Open Learning|Routledge|Y
Academic Journal|1657-8651|OPERA - Observatorio de Pol°ticas, Ejecuci¢n y Resultados de la Administraci¢n P£blica|Universidad Externado de Colombia, Centro de Investigaciones y Proyectos Especiales (CIPE)|Y
Magazine|0030-3607|Opera News|Metropolitan Opera Guild Inc.|
Academic Journal|0736-0053|Opera Quarterly|Oxford University Press|Y
Academic Journal|0275-5408|Ophthalmic & Physiological Optics|Wiley-Blackwell|Y
Academic Journal|0928-6586|Ophthalmic Epidemiology|Taylor & Francis Ltd|Y
Academic Journal|1381-6810|Ophthalmic Genetics|Taylor & Francis Ltd|Y
Academic Journal|0030-3747|Ophthalmic Research|Karger AG|Y
Academic Journal|0030-3755|Ophthalmologica|Karger AG|Y
Academic Journal|0161-6420|Ophthalmology|Elsevier Science|Y
Trade Publication|0193-032X|Ophthalmology Times|Advanstar Communications Inc.|
Academic Journal|0104-6276|Opiniao Publica|Centro de Estudos de Opiniao Publica (CESOP)|Y
Academic Journal|1692-2530|Opini¢n Jur°dica|Universidad de Medellin|Y
Academic Journal|0078-5466|Optica Applicata|Oficyna Wydawnicza Politechniki Wroclawskiej|Y
Academic Journal|0306-8919|Optical & Quantum Electronics|Springer Science & Business Media B.V.|Y
Academic Journal|0091-3286|Optical Engineering|SPIE - International Society of Optical Engineering|Y
Academic Journal|1068-5200|Optical Fiber Technology|Academic Press|Y
Academic Journal|0925-3467|Optical Materials|Elsevier Science|Y
Academic Journal|1340-6000|Optical Review|Springer Science & Business Media B.V.|Y
Trade Publication|0030-3968|Optician|Reed Business Information Limited|
Academic Journal|2049-8128|Opticon1826|Ubiquity Press|Y
Academic Journal|0030-3992|Optics & Laser Technology|Elsevier Science|Y
Academic Journal|0143-8166|Optics & Lasers in Engineering|Elsevier Science|Y
Academic Journal|0030-400X|Optics & Spectroscopy|Springer Science & Business Media B.V.|Y
Academic Journal|0030-4018|Optics Communications|Elsevier Science|Y
Academic Journal|0030-4026|Optik - International Journal for Light & Electron Optics|Elsevier GmbH, Urban & Fischer Verlag|Y
Academic Journal|0233-1934|Optimization|Taylor & Francis Ltd|Y
Academic Journal|1055-6788|Optimization Methods & Software|Taylor & Francis Ltd|Y
Academic Journal|1910-7706|Optimum Online|Optimum Online|Y
Academic Journal|1557-4113|Optometry & Vision Development|College of Optometrists in Vision Development|Y
Academic Journal|0890-7080|Optometry Times|Advanstar Communications Inc.|Y
Magazine|0268-5485|Optometry Today|Association of Optometrists|
Academic Journal|0237-5419|Opuscula Zoologica Instituti Zoosystematici et Oecologici Universitatis Budapestinensis|Eotvos Lorand Tudomanyegyetem, Department of Systematic Zoology & Ecology|Y
Academic Journal|0171-6468|OR Spectrum|Springer Science & Business Media B.V.|Y
Academic Journal||Oracle: The Research Journal of the Association of Fraternity/Sorority Advisors|Association of Fraternity/Sorority Advisors|Y
Academic Journal|1354-523X|Oral Diseases|Wiley-Blackwell|Y
Academic Journal|0094-0798|Oral History Review|Oxford University Press|Y
Academic Journal|0902-0055|Oral Microbiology & Immunology|Wiley-Blackwell|Y
Academic Journal|1368-8375|Oral Oncology|Pergamon Press - An Imprint of Elsevier Science|Y
Academic Journal|1575-1430|Oralia|Arcos Libros SL|Y
Magazine|0045-6705|Orana|Australian Library & Information Association|
